Number,Case,Acceleration
Execute,3,-0.03324654
Execute,3,-0.2661135
Execute,3,-0.5098369
Execute,3,-0.9625153
Execute,3,-0.06189132
Execute,3,-0.3691417
Execute,3,-0.244762
Execute,3,-0.229229
Execute,3,-0.2785636
Execute,3,-0.1563174
Execute,3,-0.9398358
Execute,3,-0.1481913
Execute,3,-0.6428632
Execute,3,-0.09174669
Execute,3,-0.2088584
Execute,3,-1.041624
Execute,3,-0.4958989
Execute,3,-0.8294225
Execute,3,-1.588219
Execute,3,-0.04581483
Execute,3,-0.5563809
Execute,3,-0.4269342
Execute,3,-0.3445647
Execute,3,-0.2957487
Execute,3,-0.5653316
Execute,3,-0.2384001
Execute,3,-0.002350658
Execute,3,-0.4579301
Execute,3,-0.6381208
Execute,3,-0.1036824
Execute,3,-0.202193
Execute,3,-0.1941134
Execute,3,-0.05475236
Execute,3,-0.1754806
Execute,3,-0.747015
Execute,3,-0.39691
Execute,3,-0.9309523
Execute,3,-0.04460362
Execute,3,-0.6986008
Execute,3,-1.308998
Execute,3,-0.8009758
Execute,3,-0.3772171
Execute,3,-0.2075584
Execute,3,-0.5048185
Execute,3,-0.05846904
Execute,3,-0.3526212
Execute,3,-0.8920853
Execute,3,-0.667132
Execute,3,-0.491394
Execute,3,-0.4149579
Execute,3,-0.6782146
Execute,3,-0.09638644
Execute,3,-0.01361067
Execute,3,-0.6985294
Execute,3,-0.6436784
Execute,3,-0.2462852
Execute,3,-0.4763503
Execute,3,-0.3695109
Execute,3,-0.08799595
Execute,3,-1.151322
Execute,3,-0.009620155
Execute,3,-0.798387
Execute,3,-0.5990325
Execute,3,-0.4397675
Execute,3,-0.77464
Execute,3,-0.04522251
Execute,3,-0.3268756
Execute,3,-0.454115
Execute,3,-0.3049688
Execute,3,-0.0009044772
Execute,3,-1.563025
Execute,3,-0.4424431
Execute,3,-0.06097132
Execute,3,-0.4299251
Execute,3,-1.128919
Execute,3,-0.3885169
Execute,3,-0.435361
Execute,3,-0.3137376
Execute,3,-0.03039404
Execute,3,-0.9768421
Execute,3,-0.3514051
Execute,3,-0.1568344
Execute,3,-0.2715313
Execute,3,-0.1389247
Execute,3,-0.7452602
Execute,3,-0.2352533
Execute,3,-0.04413868
Execute,3,-0.3429094
Execute,3,-0.3015275
Execute,3,-0.061389
Execute,3,-0.3241921
Execute,3,-0.5558985
Execute,3,-0.5921147
Execute,3,-0.4491909
Execute,3,-0.5106246
Execute,3,-0.6206248
Execute,3,-0.2700016
Execute,3,-0.3569001
Execute,3,-0.228745
Execute,3,-0.5131435
Execute,3,-0.2068266
Execute,3,-0.07508045
Execute,3,-0.2736407
Execute,3,-0.01091339
Execute,3,-0.8206366
Execute,4,-0.02632476
Execute,4,-2.174461
Execute,4,-1.685976
Execute,4,-0.9078903
Execute,4,-1.497667
Execute,4,-1.940476
Execute,4,-1.817487
Execute,4,-0.6150442
Execute,4,-0.4547132
Execute,4,-0.2635076
Execute,4,-0.2404668
Execute,4,-0.3884361
Execute,4,-1.001293
Execute,4,-1.877129
Execute,4,-0.6764658
Execute,4,-0.02980065
Execute,4,-0.02992004
Execute,4,-0.6375188
Execute,4,-0.5451379
Execute,4,-0.5940415
Execute,4,-1.190288
Execute,4,-0.5035295
Execute,4,-0.02735872
Execute,4,-0.5128485
Execute,4,-0.09349112
Execute,4,-0.535529
Execute,4,-0.5188912
Execute,4,-0.0868154
Execute,4,-0.1630332
